Date,Open,High,Low,Close,Volume,Adj Close
2/5/2014 12:00:00 AM,1143.38,1150.77,1128.02,1143.20,4784200,572.17
2/4/2014 12:00:00 AM,1137.99,1155.00,1137.01,1138.16,5618100,569.65
2/3/2014 12:00:00 AM,1179.20,1181.72,1132.01,1133.43,9129000,567.28
1/31/2014 12:00:00 AM,1171.35,1186.54,1151.13,1180.97,11121400,591.08
1/30/2014 12:00:00 AM,1145.00,1152.49,1127.25,1135.39,10172600,568.26
1/29/2014 12:00:00 AM,1119.12,1121.75,1099.42,1106.92,4755000,554.01
1/28/2014 12:00:00 AM,1110.32,1125.75,1109.94,1123.01,4415900,562.07
1/27/2014 12:00:00 AM,1126.10,1126.50,1082.27,1101.23,8698400,551.17
1/24/2014 12:00:00 AM,1151.01,1153.55,1123.00,1123.83,7777200,562.48
1/23/2014 12:00:00 AM,1160.00,1162.49,1154.37,1160.10,3894300,580.63
1/22/2014 12:00:00 AM,1166.61,1167.89,1158.86,1165.02,3139600,583.09
1/21/2014 12:00:00 AM,1160.93,1164.00,1151.30,1163.70,3955800,582.43
1/17/2014 12:00:00 AM,1156.85,1160.63,1144.20,1150.53,5397100,575.84
1/16/2014 12:00:00 AM,1149.10,1157.93,1148.00,1156.22,3364400,578.69
1/15/2014 12:00:00 AM,1152.99,1155.00,1143.79,1148.62,3896400,574.88
1/14/2014 12:00:00 AM,1137.95,1151.00,1128.09,1149.40,4960200,575.28
1/13/2014 12:00:00 AM,1126.47,1146.91,1117.17,1122.98,4832900,562.05
1/10/2014 12:00:00 AM,1139.08,1139.08,1122.25,1130.18,4282700,565.66
1/9/2014 12:00:00 AM,1143.44,1144.22,1125.56,1130.24,4164800,565.69
1/8/2014 12:00:00 AM,1146.00,1147.32,1133.29,1141.23,4480500,571.19
1/7/2014 12:00:00 AM,1125.00,1139.69,1121.16,1138.86,5100000,570.00
1/6/2014 12:00:00 AM,1113.01,1118.86,1106.44,1117.32,3535000,559.22
1/3/2014 12:00:00 AM,1115.00,1116.93,1104.93,1105.00,3330000,553.05
1/2/2014 12:00:00 AM,1115.46,1117.75,1108.26,1113.12,3639100,557.12
12/31/2013 12:00:00 AM,1112.24,1121.00,1106.26,1120.71,2713000,560.92
12/30/2013 12:00:00 AM,1120.34,1120.50,1109.02,1109.46,2469700,555.29
12/27/2013 12:00:00 AM,1120.00,1120.28,1112.94,1118.40,3136200,559.76
12/26/2013 12:00:00 AM,1114.01,1119.00,1108.69,1117.46,2672900,559.29
12/24/2013 12:00:00 AM,1114.97,1115.24,1108.10,1111.84,1466900,556.48
12/23/2013 12:00:00 AM,1107.84,1115.80,1105.12,1115.10,3439700,558.11
12/20/2013 12:00:00 AM,1088.30,1101.17,1088.00,1100.62,6516600,550.86
12/19/2013 12:00:00 AM,1080.77,1091.99,1079.08,1086.22,3328000,543.65
12/18/2013 12:00:00 AM,1071.85,1084.95,1059.04,1084.75,4416100,542.92
12/17/2013 12:00:00 AM,1072.82,1080.76,1068.38,1069.86,3068300,535.47
12/16/2013 12:00:00 AM,1064.00,1074.69,1062.01,1072.98,3200700,537.03
12/13/2013 12:00:00 AM,1075.40,1076.29,1057.89,1060.79,4320400,530.93
12/12/2013 12:00:00 AM,1079.57,1082.94,1069.00,1069.96,3189800,535.52
12/11/2013 12:00:00 AM,1087.40,1091.32,1075.17,1077.29,3420100,539.18
12/10/2013 12:00:00 AM,1076.15,1092.31,1075.65,1084.66,3704000,542.87
12/9/2013 12:00:00 AM,1070.99,1082.31,1068.02,1078.14,2962200,539.61
12/6/2013 12:00:00 AM,1069.79,1070.00,1060.08,1069.87,2854700,535.47
12/5/2013 12:00:00 AM,1057.20,1059.66,1051.09,1057.34,2265100,529.20
12/4/2013 12:00:00 AM,1051.37,1063.98,1050.00,1058.18,2380800,529.62
12/3/2013 12:00:00 AM,1050.95,1063.44,1049.02,1053.26,3348800,527.16
12/2/2013 12:00:00 AM,1063.51,1066.35,1050.76,1054.48,2743600,527.77
11/29/2013 12:00:00 AM,1062.16,1066.62,1059.45,1059.59,2383200,530.33
11/27/2013 12:00:00 AM,1062.03,1068.00,1060.00,1063.11,2244900,532.09
11/26/2013 12:00:00 AM,1048.60,1061.50,1042.94,1058.41,4568000,529.73
11/25/2013 12:00:00 AM,1037.16,1053.19,1035.02,1045.93,3222700,523.49
11/22/2013 12:00:00 AM,1033.42,1036.17,1029.22,1031.89,2505800,516.46
11/21/2013 12:00:00 AM,1027.00,1038.31,1026.00,1034.07,2181400,517.55
11/20/2013 12:00:00 AM,1029.95,1033.36,1020.36,1022.31,1925400,511.67
11/19/2013 12:00:00 AM,1031.72,1034.75,1023.05,1025.20,2260900,513.11
11/18/2013 12:00:00 AM,1035.75,1048.74,1029.24,1031.55,3515800,516.29
11/15/2013 12:00:00 AM,1034.87,1038.00,1030.31,1033.56,2550000,517.30
11/14/2013 12:00:00 AM,1033.92,1039.75,1030.35,1035.23,2331000,518.13
11/13/2013 12:00:00 AM,1006.75,1032.85,1006.50,1032.47,3155600,516.75
11/12/2013 12:00:00 AM,1007.70,1017.56,1005.00,1011.78,2433700,506.40
11/11/2013 12:00:00 AM,1009.51,1015.93,1008.00,1010.59,2222900,505.80
11/8/2013 12:00:00 AM,1008.75,1018.50,1008.50,1016.03,2579000,508.52
11/7/2013 12:00:00 AM,1022.61,1023.93,1007.64,1007.95,3355800,504.48
11/6/2013 12:00:00 AM,1025.60,1027.00,1015.37,1022.75,1823900,511.89
11/5/2013 12:00:00 AM,1020.35,1031.65,1017.42,1021.52,2360400,511.27
11/4/2013 12:00:00 AM,1031.50,1032.37,1022.03,1026.11,2275300,513.57
11/1/2013 12:00:00 AM,1031.79,1036.00,1025.10,1027.04,2564000,514.03
10/31/2013 12:00:00 AM,1028.93,1041.52,1023.97,1030.58,3276700,515.81
10/30/2013 12:00:00 AM,1037.43,1037.51,1026.00,1030.42,2645500,515.73
10/29/2013 12:00:00 AM,1019.10,1036.94,1013.50,1036.24,3206700,518.64
10/28/2013 12:00:00 AM,1015.20,1023.43,1012.99,1015.00,2315000,508.01
10/25/2013 12:00:00 AM,1028.82,1028.82,1010.74,1015.20,4056900,508.11
10/24/2013 12:00:00 AM,1031.87,1040.57,1024.80,1025.55,4180000,513.29
10/23/2013 12:00:00 AM,1001.00,1034.75,1000.63,1031.41,5321000,516.22
10/22/2013 12:00:00 AM,1005.00,1013.00,995.79,1007.00,4412700,504.00
10/21/2013 12:00:00 AM,1011.46,1019.00,999.55,1003.30,7249300,502.15
10/18/2013 12:00:00 AM,976.58,1015.46,974.00,1011.41,23109600,506.21
10/17/2013 12:00:00 AM,892.99,896.90,885.73,888.79,8504600,444.84
10/16/2013 12:00:00 AM,885.87,898.33,884.01,898.03,4011100,449.46
10/15/2013 12:00:00 AM,875.76,885.63,874.00,882.01,3180600,441.45
10/14/2013 12:00:00 AM,866.66,876.25,865.39,876.11,2484700,438.49
10/11/2013 12:00:00 AM,866.03,873.48,865.30,871.99,2814900,436.43
10/10/2013 12:00:00 AM,863.84,868.83,860.21,868.24,4506000,434.55
10/9/2013 12:00:00 AM,856.28,862.65,842.98,855.86,5297200,428.36
10/8/2013 12:00:00 AM,865.32,865.98,851.63,853.67,3883500,427.26
10/7/2013 12:00:00 AM,867.45,873.99,864.11,865.74,2584600,433.30
10/4/2013 12:00:00 AM,875.00,877.51,870.00,872.35,2713200,436.61
10/3/2013 12:00:00 AM,888.00,894.10,872.10,876.09,4229700,438.48
10/2/2013 12:00:00 AM,882.73,889.36,877.82,887.99,2987600,444.44
10/1/2013 12:00:00 AM,880.25,887.67,880.05,887.00,3366200,443.94
9/30/2013 12:00:00 AM,869.08,880.84,868.31,875.91,3441300,438.39
9/27/2013 12:00:00 AM,874.82,877.52,871.31,876.39,2515000,438.63
9/26/2013 12:00:00 AM,878.30,882.75,875.00,878.17,2517200,439.52
9/25/2013 12:00:00 AM,886.55,886.55,875.60,877.23,3294700,439.05
9/24/2013 12:00:00 AM,886.50,890.10,881.40,886.84,2970600,443.86
9/23/2013 12:00:00 AM,896.15,901.59,885.20,886.50,3551200,443.69
9/20/2013 12:00:00 AM,898.39,904.13,895.62,903.11,8681900,452.01
9/19/2013 12:00:00 AM,905.99,905.99,895.40,898.39,3192600,449.64
9/18/2013 12:00:00 AM,886.35,903.97,883.07,903.32,3865500,452.11
9/17/2013 12:00:00 AM,887.41,888.39,881.00,886.11,2516200,443.50
9/16/2013 12:00:00 AM,896.20,897.00,884.87,887.76,2670300,444.32
9/13/2013 12:00:00 AM,894.50,895.68,884.84,889.07,2648100,444.98
9/12/2013 12:00:00 AM,897.40,897.90,890.01,893.06,2188800,446.98
9/11/2013 12:00:00 AM,888.54,896.97,886.08,896.19,3217900,448.54
9/10/2013 12:00:00 AM,890.02,892.00,884.00,888.67,2572600,444.78
9/9/2013 12:00:00 AM,883.73,889.75,882.42,888.05,2466700,444.47
9/6/2013 12:00:00 AM,882.44,883.78,873.74,879.58,3120000,440.23
9/5/2013 12:00:00 AM,873.50,879.88,871.61,879.56,2580000,440.22
9/4/2013 12:00:00 AM,860.35,873.50,855.17,871.63,4078300,436.25
9/3/2013 12:00:00 AM,854.36,866.19,853.95,860.38,4091100,430.62
8/30/2013 12:00:00 AM,855.76,858.04,845.56,846.90,3719400,423.87
8/29/2013 12:00:00 AM,849.07,860.38,848.59,855.43,2954000,428.14
8/28/2013 12:00:00 AM,850.25,855.41,847.77,848.55,2657100,424.70
8/27/2013 12:00:00 AM,859.62,863.73,847.90,850.15,3464700,425.50
8/26/2013 12:00:00 AM,870.00,874.90,866.05,866.39,2102800,433.63
8/23/2013 12:00:00 AM,877.83,878.00,869.75,870.21,2152000,435.54
8/22/2013 12:00:00 AM,872.70,874.75,870.25,873.71,1738000,437.29
8/21/2013 12:00:00 AM,870.65,876.91,866.50,869.33,3511000,435.10
8/20/2013 12:00:00 AM,868.35,872.11,863.54,865.42,2463500,433.14
8/19/2013 12:00:00 AM,857.71,872.00,857.45,865.65,3618100,433.26
8/16/2013 12:00:00 AM,861.28,862.44,856.54,856.91,3346800,428.88
8/15/2013 12:00:00 AM,864.44,864.92,858.00,859.66,3734600,430.26
8/14/2013 12:00:00 AM,878.37,880.23,867.16,869.81,4160200,435.34
8/13/2013 12:00:00 AM,886.83,888.50,876.20,881.25,2836700,441.07
8/12/2013 12:00:00 AM,886.90,887.00,881.65,885.51,2751200,443.20
8/9/2013 12:00:00 AM,890.56,895.52,890.00,890.41,2644700,445.65
8/8/2013 12:00:00 AM,895.49,895.84,885.29,892.66,2973000,446.78
8/7/2013 12:00:00 AM,895.04,898.45,889.09,890.65,2755600,445.77
8/6/2013 12:00:00 AM,904.69,909.71,895.73,896.57,3009100,448.73
8/5/2013 12:00:00 AM,905.39,905.52,899.20,905.00,2616700,452.95
8/2/2013 12:00:00 AM,903.44,907.00,900.82,906.57,3424300,453.74
8/1/2013 12:00:00 AM,895.00,904.55,895.00,904.22,4272500,452.56
7/31/2013 12:00:00 AM,892.99,896.51,886.18,887.75,4342600,444.32
7/30/2013 12:00:00 AM,885.46,895.61,880.87,890.92,3507600,445.91
7/29/2013 12:00:00 AM,884.90,894.82,880.89,882.27,3780000,441.58
7/26/2013 12:00:00 AM,886.99,889.99,882.00,885.35,3551800,443.12
7/25/2013 12:00:00 AM,893.87,896.85,886.08,887.70,5996100,444.29
7/24/2013 12:00:00 AM,907.26,910.30,900.70,902.90,4152800,451.90
7/23/2013 12:00:00 AM,910.70,913.00,899.57,903.80,4087300,452.35
7/22/2013 12:00:00 AM,902.00,912.67,897.00,910.70,5800500,455.81
7/19/2013 12:00:00 AM,886.61,902.95,875.61,896.60,14703800,448.75
7/18/2013 12:00:00 AM,918.99,920.00,903.19,910.68,7261700,455.80
7/17/2013 12:00:00 AM,921.00,926.86,916.30,918.55,3009100,459.73
7/16/2013 12:00:00 AM,927.13,927.97,913.90,919.61,3962000,460.27
7/15/2013 12:00:00 AM,924.30,928.00,916.36,924.69,3917000,462.81
7/12/2013 12:00:00 AM,920.00,923.00,915.24,923.00,5131200,461.96
7/11/2013 12:00:00 AM,913.00,920.81,908.52,920.24,5163200,460.58
7/10/2013 12:00:00 AM,903.45,911.14,900.38,905.99,3413300,453.45
7/9/2013 12:00:00 AM,911.00,912.95,897.98,905.24,3954800,453.07
7/8/2013 12:00:00 AM,899.21,906.27,897.08,905.09,3935000,453.00
7/5/2013 12:00:00 AM,890.01,895.41,887.34,893.49,3400300,447.19
7/3/2013 12:00:00 AM,879.90,889.17,878.50,886.43,2091900,443.66
7/2/2013 12:00:00 AM,890.20,891.00,877.27,882.31,3779200,441.60
7/1/2013 12:00:00 AM,886.45,892.08,885.00,887.88,3446100,444.38
6/28/2013 12:00:00 AM,874.90,881.84,874.19,880.37,4693900,440.63
6/27/2013 12:00:00 AM,878.80,884.69,876.65,877.07,3849100,438.97
6/26/2013 12:00:00 AM,873.75,878.00,870.57,873.65,3659100,437.26
6/25/2013 12:00:00 AM,877.26,879.68,864.51,866.20,5101200,433.53
6/24/2013 12:00:00 AM,871.88,876.32,863.25,869.79,6027700,435.33
6/21/2013 12:00:00 AM,888.34,889.88,873.07,880.93,7956600,440.91
6/20/2013 12:00:00 AM,893.99,901.00,883.31,884.74,6737200,442.81
6/19/2013 12:00:00 AM,901.37,910.84,897.50,900.68,5825900,450.79
6/18/2013 12:00:00 AM,888.65,901.00,888.35,900.62,4329400,450.76
6/17/2013 12:00:00 AM,879.23,889.43,878.28,886.25,4288300,443.57
6/14/2013 12:00:00 AM,880.10,884.70,874.13,875.04,4485500,437.96
6/13/2013 12:00:00 AM,868.98,879.66,865.50,877.00,4135600,438.94
6/12/2013 12:00:00 AM,885.46,886.00,869.65,871.98,4405100,436.43
6/11/2013 12:00:00 AM,883.97,887.00,879.52,879.81,3511600,440.35
6/10/2013 12:00:00 AM,882.10,891.00,880.09,890.22,4670900,445.56
6/7/2013 12:00:00 AM,870.42,880.00,865.32,879.73,5343800,440.31
6/6/2013 12:00:00 AM,864.30,866.33,847.22,864.64,5153000,432.75
6/5/2013 12:00:00 AM,862.51,869.45,857.13,859.70,4209300,430.28
6/4/2013 12:00:00 AM,867.85,870.59,854.07,859.10,3733400,429.98
6/3/2013 12:00:00 AM,873.00,873.97,855.02,867.63,4946400,434.25
5/31/2013 12:00:00 AM,868.12,877.00,867.52,871.22,3934800,436.05
5/30/2013 12:00:00 AM,869.92,878.90,866.41,870.76,4237100,435.82
5/29/2013 12:00:00 AM,875.71,877.99,864.29,868.31,4022700,434.59
5/28/2013 12:00:00 AM,883.50,892.14,880.40,881.27,4510400,441.08
5/24/2013 12:00:00 AM,875.26,878.82,871.01,873.32,4589000,437.10
5/23/2013 12:00:00 AM,877.00,889.96,874.00,882.79,4545600,441.84
5/22/2013 12:00:00 AM,902.56,909.31,886.88,889.42,5116000,445.16
5/21/2013 12:00:00 AM,908.02,911.66,897.61,906.97,3962000,453.94
5/20/2013 12:00:00 AM,905.00,920.60,905.00,908.53,4540800,454.72
5/17/2013 12:00:00 AM,910.02,913.49,900.52,909.18,5578400,455.05
5/16/2013 12:00:00 AM,919.00,919.98,902.01,903.87,6412700,452.39
5/15/2013 12:00:00 AM,895.50,916.38,894.02,915.89,7963800,458.40
5/14/2013 12:00:00 AM,877.50,888.69,877.14,887.10,3155400,443.99
5/13/2013 12:00:00 AM,878.89,882.47,873.38,877.53,2894100,439.20
5/10/2013 12:00:00 AM,875.31,880.54,872.16,880.23,3791600,440.56
5/9/2013 12:00:00 AM,870.84,879.66,868.23,871.48,4396700,436.18
5/8/2013 12:00:00 AM,857.00,873.88,852.91,873.63,4931600,437.25
5/7/2013 12:00:00 AM,863.01,863.87,850.67,857.23,3914000,429.04
5/6/2013 12:00:00 AM,848.26,861.85,848.26,861.55,4278300,431.21
5/3/2013 12:00:00 AM,836.96,846.80,836.00,845.72,5020100,423.28
5/2/2013 12:00:00 AM,820.10,834.55,819.05,829.61,4032500,415.22
5/1/2013 12:00:00 AM,823.26,824.72,816.36,820.43,2907000,410.63
4/30/2013 12:00:00 AM,819.00,827.64,817.68,824.57,4608700,412.70
4/29/2013 12:00:00 AM,803.25,822.70,803.00,819.06,4596900,409.94
4/26/2013 12:00:00 AM,807.60,807.74,796.58,801.42,4970400,401.11
4/25/2013 12:00:00 AM,816.25,816.47,807.63,809.10,3980400,404.95
4/24/2013 12:00:00 AM,808.11,818.00,808.00,813.45,3654500,407.13
4/23/2013 12:00:00 AM,801.00,815.50,800.36,807.90,4580000,404.35
4/22/2013 12:00:00 AM,800.60,803.96,775.00,800.11,5761000,400.46
4/19/2013 12:00:00 AM,769.16,803.44,766.26,799.87,11594700,400.34
4/18/2013 12:00:00 AM,785.35,785.80,761.26,765.91,6638300,383.34
4/17/2013 12:00:00 AM,786.75,790.84,778.10,782.56,4069900,391.67
4/16/2013 12:00:00 AM,786.59,796.00,783.92,793.37,3480500,397.08
4/15/2013 12:00:00 AM,785.95,797.00,777.02,781.93,4901200,391.36
4/12/2013 12:00:00 AM,791.99,792.10,782.93,790.05,3270100,395.42
4/11/2013 12:00:00 AM,792.88,793.10,784.06,790.39,4053300,395.59
4/10/2013 12:00:00 AM,782.92,792.35,776.00,790.18,3953200,395.49
4/9/2013 12:00:00 AM,775.50,783.75,773.11,777.65,4310200,389.21
4/8/2013 12:00:00 AM,778.75,779.55,768.40,774.85,5658500,387.81
4/5/2013 12:00:00 AM,786.06,786.99,776.40,783.05,6860900,391.92
4/4/2013 12:00:00 AM,804.25,805.75,791.30,795.07,4890300,397.93
4/3/2013 12:00:00 AM,813.46,814.20,800.67,806.20,3473500,403.50
4/2/2013 12:00:00 AM,804.54,814.83,804.00,813.04,4078900,406.93
4/1/2013 12:00:00 AM,795.01,802.25,793.25,801.19,3610900,401.00
3/28/2013 12:00:00 AM,803.99,805.37,793.30,794.19,4571000,397.49
3/27/2013 12:00:00 AM,806.68,807.00,801.33,802.66,4322000,401.73
3/26/2013 12:00:00 AM,813.50,814.00,807.79,812.42,2381400,406.62
3/25/2013 12:00:00 AM,812.41,819.23,806.82,809.64,3420500,405.23
3/22/2013 12:00:00 AM,814.74,815.24,809.64,810.31,2973400,405.56
3/21/2013 12:00:00 AM,811.29,816.92,809.85,811.26,2952200,406.04
3/20/2013 12:00:00 AM,816.83,817.51,811.44,814.71,2924600,407.76
3/19/2013 12:00:00 AM,811.24,819.25,806.45,811.32,4192200,406.07
3/18/2013 12:00:00 AM,805.00,812.76,801.47,807.79,3672900,404.30
3/15/2013 12:00:00 AM,818.50,820.30,813.34,814.30,6193200,407.56
3/14/2013 12:00:00 AM,826.99,826.99,817.39,821.54,3299000,411.18
3/13/2013 12:00:00 AM,827.90,830.69,822.31,825.31,3279300,413.07
3/12/2013 12:00:00 AM,830.71,831.89,823.67,827.61,4012500,414.22
